DateKey,SalesPerson,SalesProductKey,CustomerKey,Sales,Cost Of Goods
11/16/2022,30788216,1009,308,692,92%
11/16/2022,30788253,1069,519,700,86%
11/16/2022,30788369,1029,606,734,89%
11/16/2022,30788216,1062,316,944,89%
11/16/2022,30788253,1012,513,258,86%
11/16/2022,30788164,1058,604,328,92%
11/16/2022,30788369,1040,609,98,86%
11/16/2022,30788216,1038,612,450,88%
11/16/2022,30788253,1041,413,44,94%
11/16/2022,30788216,1036,116,269,94%
11/16/2022,30788216,1036,116,274,88%
11/16/2022,30788216,1036,116,163,93%
11/16/2022,30788253,1010,611,358,89%
11/16/2022,30788362,1023,608,150,95%
11/16/2022,30788362,1050,303,174,90%
11/16/2022,30788164,1066,607,705,90%
11/16/2022,30788362,1070,313,831,87%
11/16/2022,30788216,1027,209,533,86%
11/16/2022,30788164,1017,605,357,86%
11/16/2022,30788253,1006,509,301,90%
11/16/2022,30788216,1010,504,228,92%
11/16/2022,30788336,1024,501,164,89%
11/16/2022,30788369,1021,319,802,89%
11/16/2022,30788164,1015,601,141,94%
11/16/2022,30788253,1022,306,324,90%
11/16/2022,30788369,1041,411,984,86%
11/16/2022,30788164,1005,202,517,88%
11/16/2022,30788253,1054,703,664,91%
11/16/2022,30788164,1041,116,711,90%
11/16/2022,30788369,1035,602,509,93%
11/16/2022,30788253,1057,509,394,91%
11/16/2022,30788253,1016,312,106,85%
11/16/2022,30788362,1065,618,311,85%
11/16/2022,30788164,1013,619,473,91%
11/16/2022,30788164,1002,309,939,86%
11/16/2022,30788164,1055,405,84,87%
11/16/2022,30788362,1014,503,290,90%
11/16/2022,30788369,1057,605,464,92%
11/16/2022,30788164,1004,304,471,93%
11/16/2022,30788362,1026,19,866,92%
11/16/2022,30788216,1070,701,589,87%
11/16/2022,30788164,1027,302,559,89%
11/16/2022,30788216,1007,213,353,91%
11/16/2022,30788362,1036,619,300,86%
11/16/2022,30788164,1063,607,285,92%
11/16/2022,30788362,1035,406,655,87%
11/16/2022,30788369,1024,404,848,93%
11/16/2022,30788164,1042,201,724,88%
11/16/2022,30788216,1021,219,580,88%
11/16/2022,30788336,1033,701,505,85%
11/16/2022,30788369,1003,514,668,90%
11/16/2022,30788216,1036,713,185,90%
11/16/2022,30788369,1043,420,692,88%
11/16/2022,30788164,1057,419,643,85%
11/16/2022,30788369,1013,601,665,90%
11/16/2022,30788362,1027,111,444,93%
11/17/2022,30788362,1053,413,817,86%
11/17/2022,30788369,1054,309,514,94%
11/17/2022,30788253,1070,101,244,89%
11/17/2022,30788164,1032,516,856,93%
11/17/2022,30788164,1027,314,134,94%
11/17/2022,30788164,1061,510,482,85%
11/17/2022,30788253,1066,613,903,90%
11/17/2022,30788336,1024,301,680,92%
11/17/2022,30788362,1050,304,78,90%
11/17/2022,30788216,1067,311,390,94%
11/17/2022,30788369,1011,506,202,90%
11/17/2022,30788164,1012,502,315,87%
11/17/2022,30788164,1024,606,850,91%
11/17/2022,30788369,1048,613,594,91%
11/17/2022,30788164,1016,510,209,92%
11/17/2022,30788164,1014,601,710,85%
11/17/2022,30788216,1055,516,498,86%
11/17/2022,30788216,1060,310,949,87%
11/17/2022,30788336,1001,508,245,85%
11/17/2022,30788369,1051,405,405,89%
11/17/2022,30788362,1013,518,172,87%
11/17/2022,30788369,1037,601,18,93%
11/17/2022,30788253,1039,512,502,87%
11/17/2022,30788216,1047,512,468,89%
11/17/2022,30788164,1039,711,658,87%
11/17/2022,30788336,1007,406,955,86%
11/17/2022,30788253,1006,303,733,87%
11/17/2022,30788216,1069,618,973,85%
11/17/2022,30788216,1047,512,945,89%
11/17/2022,30788164,1039,711,470,92%
11/17/2022,30788336,1007,406,599,90%
11/17/2022,30788253,1006,303,939,92%
11/17/2022,30788216,1069,618,786,89%
11/17/2022,30788362,1013,518,524,94%
11/17/2022,30788369,1037,601,859,86%
11/17/2022,30788253,1039,512,927,85%
11/17/2022,30788216,1047,512,628,85%
11/17/2022,30788164,1039,711,516,95%
11/17/2022,30788336,1007,406,616,95%
11/17/2022,30788253,1006,303,876,86%
11/17/2022,30788216,1069,618,259,90%
11/17/2022,30788362,1013,518,590,90%
11/17/2022,30788369,1037,601,477,86%
11/17/2022,30788253,1039,512,920,89%
11/17/2022,30788216,1047,512,836,92%
11/17/2022,30788216,1051,410,724,88%
11/17/2022,30788253,1027,209,558,90%
11/17/2022,30788164,1015,316,48,95%
11/17/2022,30788369,1008,607,464,90%
11/17/2022,30788164,1038,613,167,93%
11/17/2022,30788164,1070,610,552,95%
11/17/2022,30788253,1032,407,582,85%
11/17/2022,30788164,1032,609,654,86%
11/17/2022,30788253,1034,503,618,95%
11/17/2022,30788164,1065,618,272,86%
11/17/2022,30788369,1030,619,503,95%
11/17/2022,30788216,1007,308,418,94%
11/17/2022,30788164,1028,402,26,94%
11/17/2022,30788369,1036,320,292,94%
11/17/2022,30788164,1011,510,51,91%
11/17/2022,30788336,1040,609,34,94%
11/18/2022,30788362,1016,617,607,87%
11/18/2022,30788336,1035,607,205,92%
11/18/2022,30788369,1041,706,722,91%
11/18/2022,30788253,1023,513,570,85%
11/18/2022,30788362,1065,413,49,89%
11/18/2022,30788164,1038,606,978,86%
11/18/2022,30788164,1009,615,256,93%
11/18/2022,30788369,1067,613,874,93%
11/18/2022,30788336,1041,405,436,95%
11/18/2022,30788362,1058,408,793,92%
11/18/2022,30788369,1004,509,377,86%
11/18/2022,30788253,1047,501,455,91%
11/18/2022,30788216,1008,505,217,89%
11/18/2022,30788336,1049,516,551,95%
11/18/2022,30788253,1019,213,549,92%
11/18/2022,30788164,1053,312,977,94%
11/18/2022,30788253,1055,204,317,92%
11/18/2022,30788164,1043,402,125,86%
11/18/2022,30788362,1024,619,53,94%
11/18/2022,30788164,1006,307,493,91%
11/18/2022,30788253,1028,315,441,92%
11/18/2022,30788253,1006,614,396,90%
11/18/2022,30788253,1042,517,851,88%
11/18/2022,30788216,1062,409,871,88%
11/18/2022,30788216,1027,604,292,93%
11/18/2022,30788369,1026,617,429,87%
11/18/2022,30788216,1054,509,592,85%
11/18/2022,30788164,1068,606,588,85%
11/18/2022,30788362,1049,518,657,94%
11/18/2022,30788253,1051,608,93,89%
11/18/2022,30788164,1064,420,26,91%
11/18/2022,30788369,1028,613,319,88%
11/18/2022,30788164,1068,101,307,85%
11/18/2022,30788362,1066,614,796,94%
11/18/2022,30788164,1041,615,201,85%
11/18/2022,30788362,1023,518,850,95%
11/18/2022,30788253,1062,506,144,85%
11/18/2022,30788164,1004,418,182,94%
11/18/2022,30788362,1055,618,672,92%
11/18/2022,30788164,1064,616,575,87%
11/18/2022,30788253,1021,504,696,85%
11/18/2022,30788164,1036,302,735,93%
11/18/2022,30788164,1004,302,481,86%
11/18/2022,30788362,1069,619,753,92%
11/18/2022,30788164,1051,513,654,92%
11/18/2022,30788253,1021,504,239,86%
11/18/2022,30788164,1036,302,615,88%
11/18/2022,30788164,1004,302,157,93%
11/18/2022,30788362,1069,619,552,91%
11/18/2022,30788164,1051,513,671,87%
11/18/2022,30788164,1064,616,944,88%
11/18/2022,30788253,1021,504,869,86%
11/18/2022,30788164,1036,302,669,91%
11/18/2022,30788164,1004,302,992,94%
11/18/2022,30788164,1064,616,72,93%
11/18/2022,30788369,1065,508,738,93%
11/18/2022,30788362,1056,314,641,86%
11/18/2022,30788253,1069,603,472,91%
11/18/2022,30788253,1056,401,285,91%
11/18/2022,30788164,1053,409,687,88%
11/18/2022,30788164,1005,610,740,86%
11/19/2022,30788336,1030,502,35,88%
11/19/2022,30788216,1026,601,666,87%
11/19/2022,30788253,1068,607,766,92%
11/19/2022,30788164,1036,506,979,85%
11/19/2022,30788253,1066,301,315,88%
11/19/2022,30788164,1027,514,300,91%
11/19/2022,30788362,1029,612,423,93%
11/19/2022,30788362,1039,409,563,92%
11/19/2022,30788164,1008,307,476,94%
11/19/2022,30788253,1034,314,181,91%
11/19/2022,30788369,1060,301,109,93%
11/19/2022,30788216,1046,303,281,93%
11/19/2022,30788369,1070,616,414,88%
11/19/2022,30788369,1031,617,566,89%
11/19/2022,30788164,1052,418,100,88%
11/19/2022,30788253,1063,606,49,86%
11/19/2022,30788362,1027,602,699,93%
11/19/2022,30788216,1029,609,395,85%
11/19/2022,30788369,1046,304,865,86%
11/19/2022,30788369,1052,412,913,87%
11/19/2022,30788253,1046,503,422,85%
11/19/2022,30788369,1039,218,330,89%
11/19/2022,30788164,1059,417,22,89%
11/19/2022,30788164,1008,420,281,91%
11/19/2022,30788216,1031,403,461,90%
11/19/2022,30788362,1066,316,490,86%
11/19/2022,30788336,1069,610,851,85%
11/19/2022,30788362,1009,409,940,91%
11/19/2022,30788369,1055,115,225,88%
11/19/2022,30788164,1064,517,812,91%
11/19/2022,30788369,1002,601,928,86%
11/19/2022,30788369,1032,606,638,91%
11/19/2022,30788253,1048,213,12,92%
11/19/2022,30788253,1018,316,18,85%
11/19/2022,30788253,1007,503,539,85%
11/19/2022,30788369,1029,605,237,91%
11/19/2022,30788164,1042,306,250,89%
11/19/2022,30788253,1017,110,71,90%
11/19/2022,30788253,1015,616,601,85%
11/19/2022,30788216,1047,211,970,95%
11/19/2022,30788216,1041,609,10,93%
11/19/2022,30788336,1037,213,763,85%
11/19/2022,30788253,1060,416,52,88%
11/19/2022,30788164,1036,615,48,86%
11/19/2022,30788253,1029,407,999,85%
11/19/2022,30788336,1038,310,980,85%
11/19/2022,30788164,1029,512,945,86%
11/19/2022,30788336,1053,410,815,92%
11/19/2022,30788253,1036,503,957,93%
11/19/2022,30788164,1061,601,819,92%
11/19/2022,30788253,1017,616,765,92%
11/19/2022,30788362,1001,508,517,85%
11/19/2022,30788369,1044,406,218,95%
11/19/2022,30788216,1058,208,949,92%
11/19/2022,30788164,1033,410,750,94%
11/19/2022,30788164,1006,507,471,90%
11/19/2022,30788164,1064,610,127,85%
11/19/2022,30788164,1045,620,889,94%
11/19/2022,30788253,1057,304,88,91%
11/19/2022,30788164,1007,620,89,87%
11/19/2022,30788164,1014,615,98,85%
11/20/2022,30788336,1017,513,425,92%
11/20/2022,30788216,1042,618,177,87%
11/20/2022,30788216,1067,704,843,87%
11/20/2022,30788253,1046,614,456,91%
11/20/2022,30788164,1050,301,328,89%
11/20/2022,30788336,1053,507,53,94%
11/20/2022,30788369,1018,415,265,94%
11/20/2022,30788164,1057,602,867,87%
11/20/2022,30788369,1018,415,411,87%
11/20/2022,30788164,1057,602,501,93%
11/20/2022,30788369,1018,415,991,93%
11/20/2022,30788164,1057,602,439,95%
11/20/2022,30788336,1058,519,901,90%
11/20/2022,30788369,1015,615,807,86%
11/20/2022,30788336,1064,709,381,89%
11/20/2022,30788164,1030,617,151,95%
11/20/2022,30788253,1066,606,310,90%
11/20/2022,30788369,1057,219,180,89%
11/20/2022,30788253,1015,402,200,86%
11/20/2022,30788216,1057,720,478,93%
11/20/2022,30788216,1061,613,193,95%
11/20/2022,30788253,1053,614,608,95%
11/20/2022,30788164,1052,419,510,93%
11/20/2022,30788216,1047,614,439,92%
11/20/2022,30788369,1063,314,831,87%
11/20/2022,30788253,1020,601,209,95%
11/20/2022,30788369,1067,503,602,86%
11/20/2022,30788216,1025,415,537,92%
11/20/2022,30788362,1050,610,811,93%
11/20/2022,30788253,1056,618,857,91%
11/20/2022,30788253,1049,610,236,93%
11/20/2022,30788362,1005,416,459,91%
11/20/2022,30788216,1042,615,137,87%
11/20/2022,30788369,1001,517,481,87%
11/20/2022,30788164,1039,319,915,93%
11/20/2022,30788362,1062,502,126,88%
11/20/2022,30788369,1025,515,405,87%
11/20/2022,30788369,1065,518,473,93%
11/20/2022,30788336,1068,511,776,94%
11/20/2022,30788216,1025,319,881,85%
11/20/2022,30788164,1061,509,198,90%
11/20/2022,30788369,1069,508,863,92%
11/20/2022,30788362,1016,503,324,86%
11/20/2022,30788362,1021,608,736,94%
11/20/2022,30788336,1022,110,599,86%
11/20/2022,30788362,1006,404,51,95%
11/20/2022,30788369,1068,617,887,89%
11/20/2022,30788369,1070,320,770,91%
11/20/2022,30788164,1037,617,71,92%
11/20/2022,30788164,1019,319,64,90%
11/20/2022,30788362,1015,609,530,87%
11/20/2022,30788216,1033,604,309,92%
11/20/2022,30788164,1054,418,820,87%
11/20/2022,30788164,1063,616,80,94%
11/20/2022,30788253,1009,501,721,91%
11/20/2022,30788164,1015,316,184,85%
11/20/2022,30788336,1043,512,978,88%
11/20/2022,30788164,1065,620,948,94%
11/20/2022,30788164,1004,310,84,95%
11/20/2022,30788216,1008,607,414,88%
11/20/2022,30788253,1063,313,331,89%
11/21/2022,30788369,1031,512,837,91%
11/21/2022,30788164,1016,611,844,85%
11/21/2022,30788362,1012,419,785,85%
11/21/2022,30788253,1011,319,681,93%
11/21/2022,30788369,1061,506,877,91%
11/21/2022,30788369,1043,402,102,89%
11/21/2022,30788369,1061,108,800,86%
11/21/2022,30788164,1006,609,683,95%
11/21/2022,30788164,1054,3,903,87%
11/21/2022,30788253,1068,420,889,87%
11/21/2022,30788253,1017,608,306,87%
11/21/2022,30788216,1057,102,597,94%
11/21/2022,30788164,1016,209,681,89%
11/21/2022,30788164,1034,205,139,87%
11/21/2022,30788164,1023,602,381,94%
11/21/2022,30788164,1069,515,653,94%
11/21/2022,30788164,1009,620,749,86%
11/21/2022,30788336,1027,614,820,92%
11/21/2022,30788369,1043,620,341,88%
11/21/2022,30788216,1004,511,924,90%
11/21/2022,30788164,1052,304,606,87%
11/21/2022,30788362,1007,601,458,90%
11/21/2022,30788164,1017,415,861,90%
11/21/2022,30788336,1029,410,393,88%
11/21/2022,30788164,1002,605,884,88%
11/21/2022,30788369,1023,605,178,89%
11/21/2022,30788369,1041,301,903,89%
11/21/2022,30788164,1021,311,18,87%
11/21/2022,30788362,1002,106,94,88%
11/21/2022,30788164,1050,404,773,90%
11/21/2022,30788362,1064,505,609,89%
11/21/2022,30788336,1031,713,917,94%
11/21/2022,30788253,1039,410,167,87%
11/21/2022,30788362,1037,511,543,88%
11/21/2022,30788362,1063,205,818,92%
11/21/2022,30788336,1061,513,283,91%
11/21/2022,30788336,1045,109,774,95%
11/21/2022,30788362,1063,205,416,89%
11/21/2022,30788336,1061,513,614,91%
11/21/2022,30788336,1045,109,214,85%
11/21/2022,30788362,1064,505,410,94%
11/21/2022,30788336,1031,713,388,91%
11/21/2022,30788253,1039,410,139,95%
11/21/2022,30788362,1037,511,899,91%
11/21/2022,30788362,1063,205,742,89%
11/21/2022,30788336,1061,513,896,86%
11/21/2022,30788336,1045,109,557,88%
11/21/2022,30788362,1064,505,918,90%
11/21/2022,30788336,1031,713,98,85%
11/21/2022,30788253,1039,410,255,94%
11/21/2022,30788362,1037,511,304,94%
11/21/2022,30788369,1050,403,913,87%
11/21/2022,30788253,1001,620,399,94%
11/21/2022,30788253,1028,501,602,95%
11/21/2022,30788369,1023,518,304,93%
11/21/2022,30788362,1053,411,790,91%
11/21/2022,30788164,1021,611,523,92%
11/21/2022,30788362,1045,413,956,95%
11/21/2022,30788164,1033,507,44,88%
11/21/2022,30788253,1001,601,119,85%
11/21/2022,30788369,1005,307,725,87%
11/22/2022,30788253,1054,420,764,94%
11/22/2022,30788253,1022,612,572,93%
11/22/2022,30788369,1068,613,123,85%
11/22/2022,30788164,1050,305,157,88%
11/22/2022,30788369,1001,619,449,95%
11/22/2022,30788164,1048,616,549,86%
11/22/2022,30788164,1015,602,440,91%
11/22/2022,30788164,1001,417,574,85%
11/22/2022,30788369,1009,504,608,90%
11/22/2022,30788216,1039,415,288,94%
11/22/2022,30788164,1018,319,620,91%
11/22/2022,30788164,1033,4,310,89%
11/22/2022,30788336,1016,609,83,91%
11/22/2022,30788362,1022,618,330,89%
11/22/2022,30788336,1029,416,292,85%
11/22/2022,30788362,1017,311,833,88%
11/22/2022,30788164,1014,303,46,95%
11/22/2022,30788253,1044,417,505,90%
11/22/2022,30788164,1018,619,877,94%
11/22/2022,30788216,1034,216,606,93%
11/22/2022,30788369,1042,614,896,93%
11/22/2022,30788216,1069,420,404,86%
11/22/2022,30788253,1044,612,372,93%
11/22/2022,30788216,1067,303,163,90%
11/22/2022,30788336,1058,315,616,94%
11/22/2022,30788369,1005,508,768,92%
11/22/2022,30788164,1031,520,426,95%
11/22/2022,30788369,1053,209,44,89%
11/22/2022,30788336,1064,209,855,91%
11/22/2022,30788369,1030,506,529,85%
11/22/2022,30788216,1016,612,215,95%
11/22/2022,30788164,1065,609,411,89%
11/22/2022,30788362,1019,302,443,87%
11/22/2022,30788253,1044,407,590,93%
11/22/2022,30788253,1013,311,199,86%
11/22/2022,30788253,1022,505,580,88%
11/22/2022,30788164,1049,614,622,94%
11/22/2022,30788369,1013,117,836,93%
11/22/2022,30788369,1038,501,350,86%
11/22/2022,30788369,1011,615,317,86%
11/22/2022,30788253,1062,612,865,85%
11/22/2022,30788216,1047,401,922,89%
11/22/2022,30788362,1031,617,49,90%
11/22/2022,30788253,1013,515,975,87%
11/22/2022,30788253,1021,614,410,92%
11/22/2022,30788253,1063,204,196,89%
11/22/2022,30788336,1060,604,757,93%
11/22/2022,30788362,1056,604,294,89%
11/22/2022,30788336,1008,608,17,93%
11/22/2022,30788164,1020,517,763,91%
11/22/2022,30788362,1054,605,269,90%
11/22/2022,30788164,1009,315,949,94%
11/22/2022,30788362,1051,306,216,89%
11/22/2022,30788369,1048,606,457,90%
11/22/2022,30788336,1014,605,358,95%
11/22/2022,30788369,1011,404,561,88%
11/22/2022,30788216,1029,317,421,89%
11/22/2022,30788253,1050,319,870,89%
11/22/2022,30788369,1060,612,170,87%
11/22/2022,30788369,1038,118,625,86%
11/22/2022,30788164,1049,612,145,92%
11/23/2022,30788369,1056,403,490,92%
11/23/2022,30788336,1038,210,923,91%
11/23/2022,30788369,1059,417,930,93%
11/23/2022,30788164,1030,2,608,90%
11/23/2022,30788336,1034,217,536,91%
11/23/2022,30788216,1011,508,142,86%
11/23/2022,30788336,1018,113,807,94%
11/23/2022,30788369,1024,518,351,95%
11/23/2022,30788253,1056,505,516,95%
11/23/2022,30788253,1027,506,658,87%
11/23/2022,30788164,1027,508,660,93%
11/23/2022,30788362,1028,420,890,95%
11/23/2022,30788164,1010,313,22,92%
11/23/2022,30788362,1015,519,302,95%
11/23/2022,30788164,1010,313,111,89%
11/23/2022,30788362,1015,519,309,95%
11/23/2022,30788164,1010,313,557,91%
11/23/2022,30788362,1015,519,291,91%
11/23/2022,30788164,1010,313,77,86%
11/23/2022,30788362,1004,609,214,95%
11/23/2022,30788369,1040,619,607,90%
11/23/2022,30788253,1027,714,968,92%
11/23/2022,30788336,1020,516,735,95%
11/23/2022,30788164,1058,416,669,87%
11/23/2022,30788216,1040,516,95,95%
11/23/2022,30788362,1015,510,146,85%
11/23/2022,30788336,1006,603,800,90%
11/23/2022,30788369,1034,618,781,87%
11/23/2022,30788216,1023,201,520,94%
11/23/2022,30788164,1040,611,709,94%
11/23/2022,30788369,1018,609,37,89%
11/23/2022,30788164,1040,702,410,89%
11/23/2022,30788369,1060,706,163,87%
11/23/2022,30788164,1046,416,371,91%
11/23/2022,30788253,1029,419,790,94%
11/23/2022,30788336,1069,505,317,85%
11/23/2022,30788336,1001,617,581,94%
11/23/2022,30788336,1004,103,905,90%
11/23/2022,30788253,1008,506,863,89%
11/23/2022,30788216,1053,515,22,89%
11/23/2022,30788164,1021,315,939,90%
11/23/2022,30788336,1070,202,624,93%
11/23/2022,30788336,1011,608,53,93%
11/23/2022,30788369,1011,102,373,95%
11/23/2022,30788253,1020,611,318,90%
11/23/2022,30788253,1027,215,454,93%
11/23/2022,30788164,1014,520,893,89%
11/23/2022,30788336,1068,204,511,85%
11/23/2022,30788216,1034,619,56,88%
11/23/2022,30788253,1036,217,383,86%
11/23/2022,30788164,1041,314,87,94%
11/23/2022,30788369,1038,408,543,85%
11/23/2022,30788253,1035,616,753,93%
11/23/2022,30788336,1050,609,168,93%
11/23/2022,30788362,1005,314,217,85%
11/23/2022,30788253,1024,414,214,89%
11/23/2022,30788216,1036,501,180,88%
11/23/2022,30788369,1012,217,815,87%
11/23/2022,30788253,1042,603,124,90%
11/23/2022,30788164,1046,502,660,94%
11/23/2022,30788164,1001,513,253,93%
11/24/2022,30788336,1009,504,884,94%
11/24/2022,30788253,1039,212,580,94%
11/24/2022,30788216,1063,616,695,86%
11/24/2022,30788369,1069,619,488,89%
11/24/2022,30788164,1013,602,823,88%
11/24/2022,30788164,1023,604,772,90%
11/24/2022,30788253,1026,620,459,91%
11/24/2022,30788369,1018,620,165,93%
11/24/2022,30788164,1068,216,99,86%
11/24/2022,30788336,1040,618,804,89%
11/24/2022,30788362,1039,613,714,88%
11/24/2022,30788164,1022,711,755,88%
11/24/2022,30788362,1027,712,66,88%
11/24/2022,30788362,1032,217,16,92%
11/24/2022,30788164,1068,503,81,87%
11/24/2022,30788253,1015,416,403,87%
11/24/2022,30788164,1069,605,627,89%
11/24/2022,30788164,1025,406,680,94%
11/24/2022,30788336,1002,214,442,95%
11/24/2022,30788164,1024,305,922,91%
11/24/2022,30788369,1037,3,265,95%
11/24/2022,30788253,1034,515,672,90%
11/24/2022,30788164,1036,516,543,92%
11/24/2022,30788164,1021,419,355,95%
11/24/2022,30788369,1061,215,733,91%
11/24/2022,30788369,1023,114,717,86%
11/24/2022,30788369,1012,410,92,90%
11/24/2022,30788164,1012,502,93,95%
11/24/2022,30788253,1051,201,403,94%
11/24/2022,30788362,1050,615,980,89%
11/24/2022,30788253,1051,201,86,88%
11/24/2022,30788362,1050,615,635,86%
11/24/2022,30788164,1012,502,709,92%
11/24/2022,30788253,1051,201,411,87%
11/24/2022,30788362,1050,615,617,89%
11/24/2022,30788164,1012,502,16,89%
11/24/2022,30788253,1051,201,830,94%
11/24/2022,30788362,1050,615,510,88%
11/24/2022,30788216,1055,513,668,88%
11/24/2022,30788253,1007,509,10,87%
11/24/2022,30788164,1040,413,65,95%
11/24/2022,30788362,1025,515,131,86%
11/24/2022,30788164,1048,617,949,86%
11/24/2022,30788369,1006,109,770,95%
11/24/2022,30788369,1030,615,638,90%
11/24/2022,30788369,1011,616,377,91%
11/24/2022,30788362,1004,402,234,87%
11/24/2022,30788369,1039,620,191,93%
11/24/2022,30788253,1045,402,663,94%
11/24/2022,30788164,1037,508,220,86%
11/24/2022,30788164,1021,613,702,93%
11/24/2022,30788253,1028,415,917,93%
11/24/2022,30788253,1040,508,439,87%
11/24/2022,30788164,1043,414,15,85%
11/24/2022,30788253,1011,305,825,85%
11/24/2022,30788164,1033,609,827,86%
11/24/2022,30788369,1027,508,862,91%
11/24/2022,30788336,1066,516,376,89%
11/24/2022,30788369,1006,601,802,87%
11/24/2022,30788253,1014,514,977,85%
11/24/2022,30788369,1035,608,426,92%
11/25/2022,30788362,1024,511,169,91%
11/25/2022,30788369,1023,403,877,85%
11/25/2022,30788362,1025,716,898,87%
11/25/2022,30788336,1044,413,949,93%
11/25/2022,30788369,1008,320,672,87%
11/25/2022,30788369,1034,615,395,88%
11/25/2022,30788369,1039,602,188,91%
11/25/2022,30788253,1033,619,539,89%
11/25/2022,30788369,1053,613,538,93%
11/25/2022,30788362,1062,606,906,91%
11/25/2022,30788253,1056,604,175,85%
11/25/2022,30788336,1059,614,387,94%
11/25/2022,30788253,1040,703,894,86%
11/25/2022,30788164,1043,602,238,87%
11/25/2022,30788253,1028,516,898,88%
11/25/2022,30788369,1060,504,32,94%
11/25/2022,30788362,1046,604,110,95%
11/25/2022,30788164,1064,405,369,90%
11/25/2022,30788362,1028,511,111,89%
11/25/2022,30788164,1056,610,148,86%
11/25/2022,30788336,1050,506,548,92%
11/25/2022,30788164,1030,217,244,86%
11/25/2022,30788369,1007,607,418,92%
11/25/2022,30788253,1064,606,194,86%
11/25/2022,30788164,1001,420,25,92%
11/25/2022,30788216,1040,607,694,91%
11/25/2022,30788253,1055,212,113,88%
11/25/2022,30788253,1027,412,696,90%
11/25/2022,30788216,1064,611,707,95%
11/25/2022,30788164,1020,602,684,90%
11/25/2022,30788164,1061,210,808,92%
11/25/2022,30788253,1018,603,73,93%
11/25/2022,30788336,1011,619,399,88%
11/25/2022,30788164,1021,419,775,92%
11/25/2022,30788216,1069,518,347,85%
11/25/2022,30788164,1064,319,837,91%
11/25/2022,30788362,1045,215,327,89%
11/25/2022,30788369,1026,502,245,85%
11/25/2022,30788369,1064,310,333,88%
11/25/2022,30788336,1021,604,288,89%
11/25/2022,30788164,1009,617,50,87%
11/25/2022,30788362,1047,1,767,90%
11/25/2022,30788216,1035,404,761,86%
11/25/2022,30788164,1032,519,40,85%
11/25/2022,30788362,1052,608,45,94%
11/25/2022,30788336,1066,719,390,87%
11/25/2022,30788369,1065,508,842,94%
11/25/2022,30788253,1022,217,847,90%
11/25/2022,30788164,1032,519,957,95%
11/25/2022,30788362,1052,608,540,87%
11/25/2022,30788336,1066,719,887,94%
11/25/2022,30788369,1065,508,598,94%
11/25/2022,30788253,1022,217,115,89%
11/25/2022,30788216,1035,404,296,93%
11/25/2022,30788164,1032,519,864,88%
11/25/2022,30788362,1052,608,390,92%
11/25/2022,30788336,1066,719,569,86%
11/25/2022,30788369,1065,508,561,95%
11/25/2022,30788253,1022,217,579,90%
11/25/2022,30788216,1035,404,427,92%
11/25/2022,30788164,1032,519,513,89%
11/26/2022,30788362,1052,608,347,92%
11/26/2022,30788369,1021,608,297,90%
11/26/2022,30788369,1011,614,844,94%
11/26/2022,30788216,1022,608,454,90%
11/26/2022,30788253,1052,406,276,86%
11/26/2022,30788216,1025,312,607,94%
11/26/2022,30788369,1064,503,599,87%
11/26/2022,30788164,1045,616,745,92%
11/26/2022,30788253,1066,309,817,93%
11/26/2022,30788336,1069,303,814,87%
11/26/2022,30788253,1037,512,335,91%
11/26/2022,30788369,1027,113,767,89%
11/26/2022,30788362,1056,619,532,87%
11/26/2022,30788216,1037,509,730,88%
11/26/2022,30788253,1057,316,958,94%
11/26/2022,30788369,1024,415,418,87%
11/26/2022,30788369,1007,409,650,87%
11/26/2022,30788164,1008,616,976,86%
11/26/2022,30788336,1032,106,185,94%
11/26/2022,30788253,1069,616,667,85%
11/26/2022,30788369,1011,607,852,86%
11/26/2022,30788369,1024,502,146,87%
11/26/2022,30788164,1051,610,192,89%
11/26/2022,30788253,1039,612,90,95%
11/26/2022,30788253,1020,602,561,93%
11/26/2022,30788336,1055,418,55,86%
11/26/2022,30788164,1009,609,263,90%
11/26/2022,30788362,1030,207,934,91%
11/26/2022,30788369,1034,610,358,95%
11/26/2022,30788369,1064,305,581,85%
11/26/2022,30788164,1042,220,939,93%
11/26/2022,30788164,1060,513,507,92%
11/26/2022,30788253,1046,609,373,90%
11/26/2022,30788164,1070,406,815,94%
11/26/2022,30788253,1036,614,991,93%
11/26/2022,30788164,1003,409,93,94%
11/26/2022,30788164,1006,602,16,87%
11/26/2022,30788164,1016,315,318,95%
11/26/2022,30788253,1026,117,407,87%
11/26/2022,30788253,1068,207,521,95%
11/26/2022,30788164,1012,713,239,88%
11/26/2022,30788253,1032,604,712,89%
11/26/2022,30788164,1060,602,698,88%
11/26/2022,30788369,1017,619,927,86%
11/26/2022,30788362,1006,514,879,88%
11/26/2022,30788253,1026,506,426,91%
11/26/2022,30788164,1056,620,772,92%
11/26/2022,30788164,1044,610,209,92%
11/26/2022,30788164,1050,510,205,85%
11/26/2022,30788336,1024,501,762,92%
11/26/2022,30788362,1046,401,82,88%
11/26/2022,30788369,1038,610,121,89%
11/26/2022,30788164,1004,213,464,89%
11/26/2022,30788369,1022,419,561,93%
11/26/2022,30788362,1054,511,795,87%
11/26/2022,30788369,1024,510,389,93%
11/26/2022,30788164,1067,502,919,94%
11/26/2022,30788164,1003,103,865,88%
11/26/2022,30788369,1004,609,25,92%
